플랫폼,스트리머,방송시간,최고시청자,평균시청자,뷰어십
SOOP,낑토순,15.8,35,21.158227848101266,334.3
치지직,녕지,39.6,22,8.426767676767676,333.7
치지직,계연화,20.2,52,16.514851485148515,333.6
SOOP,d햄비b,40.1,27,8.311720698254364,333.3
치지직,해나 Haena,5.4,130,61.2962962962963,331
SOOP,꼬부기07.,11.8,196,28.008474576271187,330.5
SOOP,하츠☆,17.3,29,19.057803468208093,329.7
치지직,서벌캣 례이,9.9,63,33.14141414141414,328.1
치지직,햇밤식,12.9,47,25.046511627906977,323.1
SOOP,머라냥,31.6,27,10.212025316455696,322.7
SOOP,공태연,5.5,90,58.236363636363635,320.3
SOOP,천짱짱이,22.3,19,14.269058295964125,318.2
치지직,정크랫패스,56.3,27,5.619893428063943,316.4
치지직,얼도우,21.9,26,14.447488584474886,316.4
SOOP,큐티섹시♪,14.7,30,21.39455782312925,314.5
치지직,리네 Renee,27,21,11.637037037037038,314.2
SOOP,김막댕,16.2,25,19.382716049382715,314
SOOP,손승아_♥,7.6,76,41.30263157894737,313.9
SOOP,다정언니,47.6,11,6.554621848739496,312
치지직,콩콩,5.4,96,57.74074074074074,311.8
치지직,쾅준,1.4,247,222,310.8
SOOP,김혀니,18.1,24,17.132596685082873,310.1
치지직,나 견,52.9,16,5.831758034026465,308.5
SOOP,하리미★ミ,0.5,620,614.8,307.4
치지직,은가비v,9.4,95,32.202127659574465,302.7
치지직,과학잡지,33.5,27,8.997014925373135,301.4
치지직,냐 미 Nyami,3.2,116,93.5,299.2
치지직,데자뷰12,25.6,38,11.63671875,297.9
SOOP,치요∀,3.1,107,95.96774193548387,297.5
치지직,이무지,1.5,269,197.86666666666667,296.8
SOOP,김배키이,6.1,60,48.59016393442623,296.4
SOOP,힌콕,3.5,97,84.51428571428572,295.8
치지직,Mer1t,5,99,59.14,295.7
SOOP,하밍,20.4,34,14.42156862745098,294.2
SOOP,다뮤_,9.2,44,31.358695652173914,288.5
SOOP,쿠아♪,9.8,261,29.183673469387756,286
치지직,조개구2임,32.9,36,8.617021276595745,283.5
치지직,무 운,27.4,27,10.317518248175183,282.7
치지직,빠삐코TV,50.4,12,5.607142857142857,282.6
SOOP,카코_,10.6,34,26.57547169811321,281.7
치지직,혤미 HM,27.9,20,10.082437275985663,281.3
SOOP,수셈이,12.2,36,23.024590163934427,280.9
SOOP,샤르망,4.3,97,65.25581395348837,280.6
치지직,말카디아,7,87,40.05714285714286,280.4
SOOP,유키라,0.6,515,466.8333333333333,280.1
치지직,smurf5,8.7,51,32.172413793103445,279.9
치지직,owheesung,9.6,54,29.145833333333332,279.8
치지직,이수민05,12.8,36,21.7734375,278.7
SOOP,연솔,9.8,39,28.244897959183675,276.8
치지직,TWOSUNPLACE,44.8,25,6.178571428571429,276.8
치지직,이쿠롬,5,65,55.32,276.6
SOOP,푸닝,15.2,88,18.105263157894736,275.2
치지직,delululu,39.9,16,6.857142857142857,273.6
치지직,로쥬마리,9.2,37,29.402173913043477,270.5
SOOP,냥쏘,7.8,40,34.62820512820513,270.1
SOOP,이투__,7.1,45,37.74647887323944,268
SOOP,강띠_,22.3,17,11.995515695067265,267.5
치지직,WhoRU01,4.3,88,62.13953488372093,267.2
SOOP,호냥2,12,32,22.241666666666667,266.9
치지직,무미띠,29.6,23,9.003378378378379,266.5
치지직,타마마 V,35.3,15,7.484419263456091,264.2
치지직,우히나,23.7,21,11.10548523206751,263.2
치지직,윤우 YunWoo,29.2,20,9,262.8
치지직,미도미도 마요,3.4,88,77.1470588235294,262.3
SOOP,김민혁-,17.5,28,14.897142857142857,260.7
SOOP,늑대채린,2.6,114,100,260
SOOP,나무늘봉순,1,280,258.6,258.6
SOOP,최은뽀1,4.4,159,58.54545454545455,257.6
SOOP,단수아,9.6,41,26.822916666666668,257.5
SOOP,리엘*,10.4,34,24.759615384615383,257.5
SOOP,해파린~,11.7,29,21.931623931623932,256.6
SOOP,개용해,30.8,14,8.285714285714286,255.2
SOOP,새잎,9.2,46,27.66304347826087,254.5
SOOP,슘,9.5,34,26.557894736842105,252.3
SOOP,푸릉_,14.7,29,17.142857142857142,252
치지직,프로펫 Prophet,8.2,52,30.48780487804878,250
SOOP,루센_,12.7,31,19.661417322834644,249.7
치지직,알라쫀득쿠키,52.7,11,4.722960151802656,248.9
SOOP,나몽♥,11.4,33,21.82456140350877,248.8
SOOP,누눙지,1.1,291,226,248.6
SOOP,깡밍_♥,40.9,9,6.06356968215159,248
SOOP,하솔。,19.5,19,12.661538461538461,246.9
치지직,상일2,22.1,27,11.149321266968325,246.4
치지직,인지상지형,12.8,34,19.21875,246
SOOP,개리∀,8,45,30.5875,244.7
SOOP,은초롱.,17,20,14.382352941176471,244.5
SOOP,눈길.,20.5,42,11.926829268292684,244.5
SOOP,차투리,8.1,37,30.11111111111111,243.9
SOOP,연우얌z,19.4,16,12.515463917525773,242.8
SOOP,림별:),22.1,16,10.986425339366516,242.8
SOOP,옌이.,25.2,13,9.583333333333334,241.5
치지직,아차찹쌀책,19.5,35,12.302564102564103,239.9
SOOP,시루엣,30.5,15,7.836065573770492,239
SOOP,부바,20.5,19,11.648780487804878,238.8
SOOP,애디_,4.8,81,49.604166666666664,238.1
치지직,HANBIN02,2.4,151,98.83333333333333,237.2
치지직,하시우v,46.2,14,5.123376623376624,236.7
치지직,rus1,13.8,37,17.094202898550726,235.9
