플랫폼,스트리머,포인트,최고 시청자 순위,평균 시청자 순위,뷰어십 순위,방송시간,최고시청자,평균시청자,뷰어십
치지직,유후의피아노래,156.4,166,152,156,8.5,250,174.11764705882354,1480
SOOP,류제홍1,157.2,144,127,194,4.6,310,218.08695652173913,1003.2
치지직,펠리칸인디용,157.8,197,191,105,24.2,180,108.6694214876033,2629.8
치지직,주루,158.4,186,202,101,29.8,200,95.91275167785236,2858.2
치지직,형 독,159,143,125,201,4.2,311,220,924
SOOP,임하밍,159.4,163,169,148,12,261,141.68333333333334,1700.2
SOOP,또오냥♥,160.6,147,181,147,14.3,307,119.32167832167832,1706.3
치지직,비올레타 모네,161.4,157,122,203,4.1,278,223.09756097560975,914.7
SOOP,사내.박재박,161.8,109,103,247,2.2,498,297.54545454545456,654.6
치지직,김동학,162.8,152,178,153,12,287,127.3,1527.6
치지직,나무늘보OW,162.8,206,198,106,25.7,162,101.88326848249027,2618.4
치지직,댕 균,166.4,164,164,170,8.7,253,151.4022988505747,1317.2
SOOP,빅토리~!,167.6,154,138,204,4.6,284,198.7173913043478,914.1
SOOP,목츄리,167.6,154,219,123,26.7,284,81.61423220973782,2179.1
치지직,위구리,167.8,131,99,255,1.9,400,318.3157894736842,604.8
SOOP,걸뽀★,168.4,158,140,202,4.7,276,196.27659574468086,922.5
치지직,짜누1,168.6,153,172,173,9.3,285,137.70967741935485,1280.7
SOOP,딴딴2당,169.8,181,247,87,62.6,211,67.03993610223642,4196.7
치지직,삐라입니다,172,212,190,134,17.6,146,108.98295454545455,1918.1
치지직,아이치,172.4,178,187,155,13.3,223,113.69924812030075,1512.2
SOOP,라로시_,172.6,177,168,175,9,224,141.82222222222222,1276.4
SOOP,하나나,172.8,138,199,164,14,339,100.67142857142858,1409.4
SOOP,홍현성.,173.2,184,197,144,17.4,208,102.183908045977,1778
SOOP,aidragon,173.8,189,186,154,13.3,193,113.796992481203,1513.5
SOOP,마로니!,175,139,107,261,2,326,283.9,567.8
치지직,루 다,175.8,159,130,230,3.4,274,213.91176470588235,727.3
치지직,권세이,176,216,194,138,17.8,141,104.28651685393258,1856.3
치지직,은뿌,178.2,165,175,188,8.1,252,131.28395061728395,1063.4
치지직,디엠이무니다,178.4,202,209,136,20.6,168,91.45145631067962,1883.9
치지직,제이큐브 JCUBE,179.2,198,224,125,27.5,178,75.78181818181818,2084
SOOP,라무,180.4,196,182,171,11.2,181,117.1875,1312.5
치지직,용봉탕,181.4,215,203,143,18.6,143,95.73118279569893,1780.6
치지직,Proud,182.6,149,166,216,5.5,303,148.01818181818183,814.1
치지직,치요우,182.6,171,193,178,11.3,244,106.09734513274336,1198.9
치지직,한스토리,185.2,210,240,118,34,155,68.78823529411764,2338.8
SOOP,HyuN.고석현,186,192,183,186,9.2,191,116.94565217391305,1075.9
치지직,아론페이지,187.2,190,184,189,9.1,192,116.31868131868131,1058.5
치지직,내가미라지,187.6,190,214,160,16.9,192,85.77514792899409,1449.6
SOOP,윤이샘,187.6,172,149,234,4,242,178.775,715.1
SOOP,HeeSang3,189.8,183,171,212,6.1,209,139.08196721311475,848.4
치지직,멜랴,192.2,227,227,140,24.6,126,74.1260162601626,1823.5
치지직,ㅇ연이ㅇ,192.6,145,118,291,2.1,309,227.9047619047619,478.6
치지직,세노 SEN5,193.4,193,167,220,5.4,190,144.5185185185185,780.4
치지직,와팬,194,222,243,131,28.8,134,67.85416666666667,1954.2
치지직,슈이입니다,194.4,218,248,129,29.7,140,66.82491582491582,1984.7
SOOP,oPuTo,196.2,225,252,126,31.2,129,65.38461538461539,2040
SOOP,립LIP,199.6,204,180,217,6.4,167,122.4375,783.6
치지직,쿨 쿨 이,203,221,234,163,19.9,136,71.33668341708542,1419.6
치지직,사야플,206.4,228,245,157,21.8,125,67.24311926605505,1465.9
SOOP,떵규_,209.2,224,200,211,8.7,130,98.28735632183908,855.1
SOOP,김규태,211,175,242,198,14,233,68.16428571428571,954.3
치지직,근모닝,211.2,250,275,128,36.7,102,54.3133514986376,1993.3
치지직,마지나이 쿠로카,213.4,199,176,258,4.4,172,130.36363636363637,573.6
SOOP,히츠메,215.2,200,238,200,13.6,170,69.27941176470588,942.2
SOOP,김웰로,215.4,259,251,158,22.2,98,65.86936936936937,1462.3
SOOP,마다옴_,215.8,135,93,379,0.9,364,353.1111111111111,317.8
SOOP,디엠이무니다,216.4,218,286,146,34.3,140,50.3002915451895,1725.3
SOOP,준바,217,205,241,199,13.8,163,68.4927536231884,945.2
SOOP,체비_,220.4,230,239,197,13.9,122,68.90647482014388,957.8
SOOP,유키라,221.8,107,81,420,0.6,515,466.8333333333333,280.1
치지직,텝텝,224.2,231,216,229,8.7,120,85.183908045977,741.1
치지직,김덕만 KDM,226.6,167,155,328,2.4,249,168.25,403.8
SOOP,망개♪,228.6,257,228,215,11.1,99,73.84684684684684,819.7
치지직,레비얀 Leviyan,229.8,233,225,233,9.5,119,75.76842105263158,719.8
SOOP,장지수,232,194,160,323,2.5,185,163.84,409.6
SOOP,미로。,232.4,220,205,266,5.8,138,93.84482758620689,544.3
치지직,Sley,233,253,279,177,23.3,101,52.648068669527895,1226.7
